timestamp,open,high,low,close,volume
2023-03-14T00:00:00Z,123.16,123.65,122.11,122.60,12864
2023-03-15T00:00:00Z,122.60,123.59,122.04,123.03,13001
2023-03-16T00:00:00Z,123.03,124.09,122.40,123.46,13138
2023-03-17T00:00:00Z,123.46,124.24,123.11,123.89,13275
2023-03-18T00:00:00Z,123.89,124.74,123.47,124.32,13412
2023-03-19T00:00:00Z,124.32,125.24,123.83,124.75,13549
2023-03-20T00:00:00Z,124.75,125.74,124.19,125.18,13686
2023-03-21T00:00:00Z,125.18,126.24,124.55,125.61,13823
2023-03-22T00:00:00Z,125.61,126.39,125.26,126.04,13960
2023-03-23T00:00:00Z,126.04,126.46,125.06,125.48,14097
2023-03-24T00:00:00Z,125.48,126.40,124.99,125.91,14234
2023-03-25T00:00:00Z,125.91,126.90,125.35,126.34,14371
2023-03-26T00:00:00Z,126.34,127.40,125.71,126.77,14508
2023-03-27T00:00:00Z,126.77,127.55,126.42,127.20,14645
2023-03-28T00:00:00Z,127.20,128.05,126.78,127.63,14782
2023-03-29T00:00:00Z,127.63,128.55,127.14,128.06,14919
2023-03-30T00:00:00Z,128.06,129.05,127.50,128.49,15056
2023-03-31T00:00:00Z,128.49,129.55,127.86,128.92,15193
2023-04-01T00:00:00Z,128.92,129.27,128.01,128.36,15330
2023-04-02T00:00:00Z,128.36,129.21,127.94,128.79,15467
2023-04-03T00:00:00Z,128.79,129.71,128.30,129.22,15604
2023-04-04T00:00:00Z,129.22,130.21,128.66,129.65,15741
2023-04-05T00:00:00Z,129.65,130.71,129.02,130.08,15878
2023-04-06T00:00:00Z,130.08,130.86,129.73,130.51,16015
2023-04-07T00:00:00Z,130.51,131.36,130.09,130.94,16152
2023-04-08T00:00:00Z,130.94,131.86,130.45,131.37,16289
2023-04-09T00:00:00Z,131.37,132.36,130.81,131.80,16426
2023-04-10T00:00:00Z,131.80,132.43,130.61,131.24,16563
2023-04-11T00:00:00Z,131.24,132.02,130.89,131.67,16700
2023-04-12T00:00:00Z,131.67,132.52,131.25,132.10,16837
2023-04-13T00:00:00Z,132.10,133.02,131.61,132.53,16974
2023-04-14T00:00:00Z,132.53,133.52,131.97,132.96,10111
2023-04-15T00:00:00Z,132.96,134.02,132.33,133.39,10248
2023-04-16T00:00:00Z,133.39,134.17,133.04,133.82,10385
2023-04-17T00:00:00Z,133.82,134.67,133.40,134.25,10522
2023-04-18T00:00:00Z,134.25,135.17,133.76,134.68,10659
2023-04-19T00:00:00Z,134.68,135.24,133.56,134.12,10796
2023-04-20T00:00:00Z,134.12,135.18,133.49,134.55,10933
2023-04-21T00:00:00Z,134.55,135.33,134.20,134.98,11070
2023-04-22T00:00:00Z,134.98,135.83,134.56,135.41,11207
2023-04-23T00:00:00Z,135.41,136.33,134.92,135.84,11344
2023-04-24T00:00:00Z,135.84,136.83,135.28,136.27,11481
2023-04-25T00:00:00Z,136.27,137.33,135.64,136.70,11618
2023-04-26T00:00:00Z,136.70,137.48,136.35,137.13,11755
2023-04-27T00:00:00Z,137.13,137.98,136.71,137.56,11892
2023-04-28T00:00:00Z,137.56,138.05,136.51,137.00,12029
2023-04-29T00:00:00Z,137.00,137.99,136.44,137.43,12166
2023-04-30T00:00:00Z,137.43,138.49,136.80,137.86,12303
